"column_label","ran.hdr.name","omega.mel.max"
"4","ran4.hdr.35",878.886292
"4","ran4.hdr.36",1694.761597
"4","ran4.hdr.37",174.493576
"4","ran4.hdr.38",761.571716
"4","ran4.hdr.39",600.371216
"4","ran4.hdr.4",353.952698
"4","ran4.hdr.40",473.646515
"4","ran4.hdr.41",1313.228027
"4","ran4.hdr.42",1205.196411
"4","ran4.hdr.43",1068.963989
"4","ran4.hdr.44",570.878357
"4","ran4.hdr.45",256.56012
"4","ran4.hdr.46",1591.608154
"4","ran4.hdr.47",1379.276733
"4","ran4.hdr.48",614.387512
"4","ran4.hdr.49",475.277252
"4","ran4.hdr.5",319.474762
"4","ran4.hdr.50",658.752197
"4","ran4.hdr.51",511.733643
"4","ran4.hdr.52",1679.923096
"4","ran4.hdr.53",325.573059
"4","ran4.hdr.54",1155.287231
"4","ran4.hdr.55",377.253113
"4","ran4.hdr.56",1378.173096
"4","ran4.hdr.57",359.7677
"4","ran4.hdr.58",288.42215
"4","ran4.hdr.6",337.527161
"4","ran4.hdr.7",398.176971
"4","ran4.hdr.8",431.894257
"4","ran4.hdr.9",1069.782349
"5","ran5.hdr.1",804.78479
"5","ran5.hdr.10",251.383316
"5","ran5.hdr.11",511.036591
"5","ran5.hdr.12",305.602631
"5","ran5.hdr.13",1946.791748
"5","ran5.hdr.14",500.462158
"5","ran5.hdr.15",346.844696
"5","ran5.hdr.16",822.608398
"5","ran5.hdr.17",342.666595
"5","ran5.hdr.18",1166.796997
"5","ran5.hdr.19",370.492645
"5","ran5.hdr.2",355.247009
"5","ran5.hdr.20",210.692963
"5","ran5.hdr.21",412.342316
"5","ran5.hdr.22",900.645264
"5","ran5.hdr.23",1549.281494
"5","ran5.hdr.24",571.389709
"5","ran5.hdr.25",343.74408
"5","ran5.hdr.26",1096.347656
"5","ran5.hdr.27",408.624725
"5","ran5.hdr.28",519.245117
"5","ran5.hdr.29",398.690094
"5","ran5.hdr.3",497.323517
"5","ran5.hdr.30",322.490997
"5","ran5.hdr.31",451.608734
"5","ran5.hdr.32",1695.643433
"5","ran5.hdr.33",312.779297
"5","ran5.hdr.34",234.723618
"5","ran5.hdr.35",575.095398
"5","ran5.hdr.36",1166.259277
"5","ran5.hdr.37",674.002319
"5","ran5.hdr.38",596.440552
"5","ran5.hdr.39",269.718384
"5","ran5.hdr.4",876.067932
"5","ran5.hdr.40",183.284836
"5","ran5.hdr.41",527.25354
"5","ran5.hdr.42",533.988831
"5","ran5.hdr.43",517.395142
"5","ran5.hdr.44",1205.196411
"5","ran5.hdr.45",1068.963989
"5","ran5.hdr.46",246.245453
"5","ran5.hdr.47",222.269714
"5","ran5.hdr.48",2577.791748
"5","ran5.hdr.49",550.564697
"5","ran5.hdr.5",1168.064453
"5","ran5.hdr.50",464.041351
"5","ran5.hdr.51",568.856567
"5","ran5.hdr.52",569.962097
"5","ran5.hdr.53",636.5495
"5","ran5.hdr.54",185.871811
"5","ran5.hdr.55",495.31781
"5","ran5.hdr.56",639.439758
"5","ran5.hdr.57",1137.98938
"5","ran5.hdr.58",471.512573
"5","ran5.hdr.6",290.291962
"5","ran5.hdr.7",581.497437
"5","ran5.hdr.8",297.644775
"5","ran5.hdr.9",808.130615
"6","ran6.hdr.1",694.973694
"6","ran6.hdr.10",215.993835
"6","ran6.hdr.11",292.826752
"6","ran6.hdr.12",1662.043091
"6","ran6.hdr.13",425.86441
"6","ran6.hdr.14",239.967819
"6","ran6.hdr.15",393.637024
"6","ran6.hdr.16",708.974487
"6","ran6.hdr.17",445.927338
"6","ran6.hdr.18",1181.691406
"6","ran6.hdr.19",647.964417
"6","ran6.hdr.2",309.6315
"6","ran6.hdr.20",264.604614
"6","ran6.hdr.21",130.241974
"6","ran6.hdr.22",297.542023
"6","ran6.hdr.23",902.201843
"6","ran6.hdr.24",559.601929
"6","ran6.hdr.25",514.327759
"6","ran6.hdr.26",1473.696289
"6","ran6.hdr.27",327.543243
"6","ran6.hdr.28",291.082855
"6","ran6.hdr.29",246.623764
"6","ran6.hdr.3",494.08551
"6","ran6.hdr.30",1972.557861
"6","ran6.hdr.31",1381.266846
"6","ran6.hdr.32",297.613312
"6","ran6.hdr.33",737.768188
"6","ran6.hdr.34",1026.33313
"6","ran6.hdr.35",647.189331
"6","ran6.hdr.36",674.002319
"6","ran6.hdr.37",263.781769
"6","ran6.hdr.38",199.848267
"6","ran6.hdr.39",1107.881714
"6","ran6.hdr.4",2701.106445
"6","ran6.hdr.40",3718.66626
"6","ran6.hdr.41",659.968201
"6","ran6.hdr.42",326.424408
"6","ran6.hdr.43",458.665863
"6","ran6.hdr.44",242.00322
"6","ran6.hdr.45",836.257141
"6","ran6.hdr.46",3723.219971
"6","ran6.hdr.47",342.526886
"6","ran6.hdr.48",639.910095
"6","ran6.hdr.49",665.18042
"6","ran6.hdr.5",219.916122
"6","ran6.hdr.50",697.950989
"6","ran6.hdr.51",369.187164
"6","ran6.hdr.52",614.387512
"6","ran6.hdr.53",757.773254
"6","ran6.hdr.54",817.322205
"6","ran6.hdr.55",1359.699219
"6","ran6.hdr.56",1155.287231
"6","ran6.hdr.57",342.971375
"6","ran6.hdr.58",442.667999
"6","ran6.hdr.6",795.472534
"6","ran6.hdr.7",396.592896
"6","ran6.hdr.8",983.55957
"6","ran6.hdr.9",471.880432
"7","ran7.hdr.1",1345.460815
"7","ran7.hdr.10",1116.291626
"7","ran7.hdr.11",517.924683
"7","ran7.hdr.12",300.400696
"7","ran7.hdr.13",298.942078
"7","ran7.hdr.14",3121.545166
"7","ran7.hdr.15",1273.719727
"7","ran7.hdr.16",330.717102
"7","ran7.hdr.17",283.481628
"7","ran7.hdr.18",350.111755
"7","ran7.hdr.19",131.254852
"7","ran7.hdr.2",262.828125
"7","ran7.hdr.20",530.773376
"7","ran7.hdr.21",355.918243
"7","ran7.hdr.22",95.477806
"7","ran7.hdr.23",324.676727
"7","ran7.hdr.24",451.608734
"7","ran7.hdr.25",799.153442
"7","ran7.hdr.26",274.148926
"7","ran7.hdr.27",504.750427
"7","ran7.hdr.28",211.515945
"7","ran7.hdr.29",717.546814
"7","ran7.hdr.3",1266.200562
"7","ran7.hdr.30",2975.141113
"7","ran7.hdr.31",2466.151123
"7","ran7.hdr.32",336.837921
"7","ran7.hdr.33",640.9375
"7","ran7.hdr.34",471.275208
"7","ran7.hdr.35",538.976135
"7","ran7.hdr.36",524.614502
"7","ran7.hdr.37",223.197891
"7","ran7.hdr.38",275.634949
"7","ran7.hdr.39",1016.611572
"7","ran7.hdr.4",250.899094
"7","ran7.hdr.40",550.04895
"7","ran7.hdr.41",487.712189
"7","ran7.hdr.42",460.522003
"7","ran7.hdr.43",247.052795
"7","ran7.hdr.44",412.983887
"7","ran7.hdr.45",200.299057
"7","ran7.hdr.46",342.526886
"7","ran7.hdr.47",353.701691
"7","ran7.hdr.48",311.136719
"7","ran7.hdr.49",697.950989
"7","ran7.hdr.5",581.497437
"7","ran7.hdr.50",2004.733765
"7","ran7.hdr.51",1086.580566
"7","ran7.hdr.52",936.3172
"7","ran7.hdr.53",253.357635
"7","ran7.hdr.54",933.593994
"7","ran7.hdr.55",988.259766
"7","ran7.hdr.56",483.353546
"7","ran7.hdr.57",1378.173096
"7","ran7.hdr.58",753.042786
"7","ran7.hdr.6",351.776611
"7","ran7.hdr.7",304.123993
"7","ran7.hdr.8",925.46051
"7","ran7.hdr.9",264.91214
"8","ran8.hdr.1",550.797119
"8","ran8.hdr.10",434.397705
"8","ran8.hdr.11",295.81781
"8","ran8.hdr.12",406.164368
"8","ran8.hdr.13",269.549988
"8","ran8.hdr.14",327.960602
"8","ran8.hdr.15",399.805542
"8","ran8.hdr.16",1079.954834
"8","ran8.hdr.17",324.382721
"8","ran8.hdr.18",1838.755615
"8","ran8.hdr.19",1048.961182
"8","ran8.hdr.2",762.851868
"8","ran8.hdr.20",521.558594
"8","ran8.hdr.21",708.184631
"8","ran8.hdr.22",509.643188
"8","ran8.hdr.23",829.923645
"8","ran8.hdr.24",323.752899
"8","ran8.hdr.25",419.900299
"8","ran8.hdr.26",412.707367
"8","ran8.hdr.27",330.420074
"8","ran8.hdr.28",1922.693115
"8","ran8.hdr.29",245.208847
"8","ran8.hdr.3",497.323517
"8","ran8.hdr.30",699.140564
"8","ran8.hdr.31",1015.214172
"8","ran8.hdr.32",1972.557861
"8","ran8.hdr.33",200.130569
"8","ran8.hdr.34",185.945068
"8","ran8.hdr.35",506.523193
"8","ran8.hdr.36",392.437927
"8","ran8.hdr.37",1151.522949
"8","ran8.hdr.38",372.331879
"8","ran8.hdr.39",1374.187256
"8","ran8.hdr.4",577.292419
"8","ran8.hdr.40",1026.33313
"8","ran8.hdr.41",963.145874
"8","ran8.hdr.42",463.679657
"8","ran8.hdr.43",338.147339
"8","ran8.hdr.44",368.348358
"8","ran8.hdr.45",1694.761597
"8","ran8.hdr.46",198.508072
"8","ran8.hdr.47",247.052795
"8","ran8.hdr.48",919.767822
"8","ran8.hdr.49",231.503555
"8","ran8.hdr.5",675.843445
"8","ran8.hdr.50",452.370361
"8","ran8.hdr.51",385.343994
"8","ran8.hdr.52",334.696045
"8","ran8.hdr.53",256.56012
"8","ran8.hdr.54",329.047058
"8","ran8.hdr.55",175.802719
"8","ran8.hdr.56",343.615479
"8","ran8.hdr.57",338.860352
"8","ran8.hdr.58",752.492798
"8","ran8.hdr.6",251.772049
"8","ran8.hdr.7",987.177246
"8","ran8.hdr.8",951.042419
"8","ran8.hdr.9",331.055176
"9","ran9.hdr.1",224.353607
"9","ran9.hdr.10",531.187439
"9","ran9.hdr.11",190.043701
"9","ran9.hdr.12",1020.325623
"9","ran9.hdr.13",459.442078
"9","ran9.hdr.14",1069.782349
"9","ran9.hdr.15",544.165405
"9","ran9.hdr.16",241.543579
"9","ran9.hdr.17",1302.174438
"9","ran9.hdr.18",390.544159
"9","ran9.hdr.19",1237.712158
"9","ran9.hdr.2",559.443787
"9","ran9.hdr.20",615.457031
"9","ran9.hdr.21",739.063538
"9","ran9.hdr.22",367.728485
"9","ran9.hdr.23",426.320312
"9","ran9.hdr.24",497.44696
"9","ran9.hdr.25",686.899292
"9","ran9.hdr.26",330.420074
"9","ran9.hdr.27",414.5737
"9","ran9.hdr.28",1381.266846
"9","ran9.hdr.29",3719.569824
"9","ran9.hdr.3",256.315369
"9","ran9.hdr.30",480.241913
"9","ran9.hdr.31",458.579742
"9","ran9.hdr.32",398.249847
"9","ran9.hdr.33",488.946381
"9","ran9.hdr.34",200.97345
"9","ran9.hdr.35",643.70166
"9","ran9.hdr.36",261.318604
"9","ran9.hdr.37",1483.605469
"9","ran9.hdr.38",216.32605
"9","ran9.hdr.39",541.907104
"9","ran9.hdr.4",1016.844971
"9","ran9.hdr.40",1313.228027
"9","ran9.hdr.41",632.49115
"9","ran9.hdr.42",193.448898
"9","ran9.hdr.43",469.792816
"9","ran9.hdr.44",414.998383
"9","ran9.hdr.45",3719.221191
"9","ran9.hdr.46",453.636902
"9","ran9.hdr.47",438.68399
"9","ran9.hdr.48",665.18042
"9","ran9.hdr.49",1411.210693
"9","ran9.hdr.5",1364.758789
"9","ran9.hdr.50",213.156967
"9","ran9.hdr.51",392.439758
"9","ran9.hdr.52",434.18222
"9","ran9.hdr.53",366.763275
"9","ran9.hdr.54",377.253113
"9","ran9.hdr.55",1258.262817
"9","ran9.hdr.56",505.939545
"9","ran9.hdr.57",331.688904
"9","ran9.hdr.58",1222.226196
"9","ran9.hdr.6",1428.135864
"9","ran9.hdr.7",966.182861
"9","ran9.hdr.8",987.177246
"9","ran9.hdr.9",223.266129
"10","ran10.hdr.1",1087.20459
"10","ran10.hdr.10",630.162415
"10","ran10.hdr.11",897.562378
"10","ran10.hdr.12",456.901581
"10","ran10.hdr.13",641.107727
"10","ran10.hdr.14",1521.134155
"10","ran10.hdr.15",739.029236
"10","ran10.hdr.16",1626.677368
"10","ran10.hdr.17",213.113281
"10","ran10.hdr.18",520.405518
"10","ran10.hdr.19",486.129578
"10","ran10.hdr.2",449.233582
"10","ran10.hdr.20",897.933228
"10","ran10.hdr.21",3121.545166
"10","ran10.hdr.22",1237.712158
"10","ran10.hdr.23",1273.719727
"10","ran10.hdr.24",401.682343
"10","ran10.hdr.25",213.025742
"10","ran10.hdr.26",767.573425
"10","ran10.hdr.27",408.624725
"10","ran10.hdr.28",394.183228
"10","ran10.hdr.29",474.066437
"10","ran10.hdr.3",262.828125
"10","ran10.hdr.30",221.973145
"10","ran10.hdr.31",1155.216187
"10","ran10.hdr.32",238.426163
"10","ran10.hdr.33",374.84198
"10","ran10.hdr.34",226.266724
"10","ran10.hdr.35",175.769272
"10","ran10.hdr.36",1151.522949
"10","ran10.hdr.37",901.052795
"10","ran10.hdr.38",371.973175
"10","ran10.hdr.39",674.002319
"10","ran10.hdr.4",410.214966
"10","ran10.hdr.40",263.781769
"10","ran10.hdr.41",991.287842
"10","ran10.hdr.42",268.297577
"10","ran10.hdr.43",335.855255
"10","ran10.hdr.44",208.791428
"10","ran10.hdr.45",308.746338
"10","ran10.hdr.46",926.044312
"10","ran10.hdr.47",1076.265259
"10","ran10.hdr.48",242.411148
"10","ran10.hdr.49",917.254761
"10","ran10.hdr.5",1364.758789
"10","ran10.hdr.50",389.585022
"10","ran10.hdr.51",379.579315
"10","ran10.hdr.52",415.470459
"10","ran10.hdr.53",200.942307
"10","ran10.hdr.54",811.239685
"10","ran10.hdr.55",917.090942
"10","ran10.hdr.56",333.311798
"10","ran10.hdr.57",661.349548
"10","ran10.hdr.58",263.237
"10","ran10.hdr.6",407.662201
"10","ran10.hdr.7",386.173676
"10","ran10.hdr.8",345.317932
"10","ran10.hdr.9",280.924591
"11","ran11.hdr.1",1411.256348
"11","ran11.hdr.10",385.420319
"11","ran11.hdr.11",889.996521
"11","ran11.hdr.12",985.457642
"11","ran11.hdr.13",320.190826
"11","ran11.hdr.14",179.031204
"11","ran11.hdr.15",456.699463
"11","ran11.hdr.16",516.159485
"11","ran11.hdr.17",462.437042
"11","ran11.hdr.18",288.481323
"11","ran11.hdr.19",628.385925
"11","ran11.hdr.2",446.339081
"11","ran11.hdr.20",615.457031
"11","ran11.hdr.21",367.926758
"11","ran11.hdr.22",1155.323486
"11","ran11.hdr.23",185.231216
"11","ran11.hdr.24",633.167297
"11","ran11.hdr.25",260.054718
"11","ran11.hdr.26",1329.524414
"11","ran11.hdr.27",330.420074
"11","ran11.hdr.28",295.464325
"11","ran11.hdr.29",1293.164673
"11","ran11.hdr.3",350.456329
"11","ran11.hdr.30",434.028503
"11","ran11.hdr.31",238.426163
"11","ran11.hdr.32",705.309814
"11","ran11.hdr.33",717.546814
"11","ran11.hdr.34",462.2742
"11","ran11.hdr.35",1009.355286
"11","ran11.hdr.36",472.182709
"11","ran11.hdr.37",434.906921
"11","ran11.hdr.38",211.15274
"11","ran11.hdr.39",1272.112671
"11","ran11.hdr.4",3451.69458
"11","ran11.hdr.40",596.440552
"11","ran11.hdr.41",3240.668701
"11","ran11.hdr.42",230.949799
"11","ran11.hdr.43",871.729797
"11","ran11.hdr.44",546.141663
"11","ran11.hdr.45",805.997253
"11","ran11.hdr.46",880.382263
"11","ran11.hdr.47",252.272232
"11","ran11.hdr.48",1068.963989
"11","ran11.hdr.49",725.005676
"11","ran11.hdr.5",1168.064453
"11","ran11.hdr.50",290.018372
"11","ran11.hdr.51",815.714844
"11","ran11.hdr.52",289.889893
"11","ran11.hdr.53",1018.149841
"11","ran11.hdr.54",151.80986
"11","ran11.hdr.55",2388.138672
"11","ran11.hdr.56",933.593994
"11","ran11.hdr.57",340.075867
"11","ran11.hdr.58",247.197403
"11","ran11.hdr.6",440.315582
"11","ran11.hdr.7",744.183838
"11","ran11.hdr.8",887.151978
"11","ran11.hdr.9",369.159851
"12","ran12.hdr.1",370.697968
"12","ran12.hdr.10",387.434845
"12","ran12.hdr.11",958.499817
"12","ran12.hdr.12",634.893127
"12","ran12.hdr.13",194.933365
"12","ran12.hdr.14",248.261932
"12","ran12.hdr.15",486.129578
"12","ran12.hdr.16",353.840576
"12","ran12.hdr.17",332.369354
"12","ran12.hdr.18",1845.04541
"12","ran12.hdr.19",511.684692
"12","ran12.hdr.2",197.585876
"12","ran12.hdr.20",448.132538
"12","ran12.hdr.21",529.307434
"12","ran12.hdr.22",214.383331
"12","ran12.hdr.23",615.457031
"12","ran12.hdr.24",256.061005
"12","ran12.hdr.25",367.926758
"12","ran12.hdr.26",3715.934814
"12","ran12.hdr.27",213.025742
"12","ran12.hdr.28",664.007629
"12","ran12.hdr.29",123.035461
"12","ran12.hdr.3",783.067871
"12","ran12.hdr.30",439.06546
"12","ran12.hdr.31",1035.810425
"12","ran12.hdr.32",408.624725
"12","ran12.hdr.33",331.269989
"12","ran12.hdr.34",280.113983
"12","ran12.hdr.35",398.690094
"12","ran12.hdr.36",484.295349
"12","ran12.hdr.37",163.044601
"12","ran12.hdr.38",403.13501
"12","ran12.hdr.39",549.747864
"12","ran12.hdr.4",1016.844971
"12","ran12.hdr.40",562.159973
"12","ran12.hdr.41",508.939728
"12","ran12.hdr.42",395.871613
"12","ran12.hdr.43",893.638062
"12","ran12.hdr.44",541.907104
"12","ran12.hdr.45",421.692657
"12","ran12.hdr.46",392.347931
"12","ran12.hdr.47",1463.792725
"12","ran12.hdr.48",464.041351
"12","ran12.hdr.49",376.416321
"12","ran12.hdr.5",415.165985
"12","ran12.hdr.50",796.219971
"12","ran12.hdr.51",569.264709
"12","ran12.hdr.52",526.098572
"12","ran12.hdr.53",358.306274
"12","ran12.hdr.54",250.277954
"12","ran12.hdr.55",1178.918213
"12","ran12.hdr.56",377.431396
"12","ran12.hdr.57",901.470093
"12","ran12.hdr.58",263.237
"12","ran12.hdr.6",342.768066
"12","ran12.hdr.7",331.055176
"12","ran12.hdr.8",531.187439
"12","ran12.hdr.9",483.688385
"13","ran13.hdr.1",293.454163
"13","ran13.hdr.10",310.056519
"13","ran13.hdr.11",507.318909
"13","ran13.hdr.12",269.549988
"13","ran13.hdr.13",808.130615
"13","ran13.hdr.14",601.758484
"13","ran13.hdr.15",422.508606
"13","ran13.hdr.16",271.114716
"13","ran13.hdr.17",1946.791748
"13","ran13.hdr.18",558.771179
"13","ran13.hdr.19",529.307434
"13","ran13.hdr.2",753.069824
"13","ran13.hdr.20",331.46936
"13","ran13.hdr.21",387.773621
"13","ran13.hdr.22",461.427917
"13","ran13.hdr.23",829.923645
"13","ran13.hdr.24",548.971558
"13","ran13.hdr.25",390.359009
"13","ran13.hdr.26",902.201843
"13","ran13.hdr.27",216.883224
"13","ran13.hdr.28",394.183228
"13","ran13.hdr.29",394.625519
"13","ran13.hdr.3",502.718048
"13","ran13.hdr.30",690.857483
"13","ran13.hdr.31",1571.801392
"13","ran13.hdr.32",451.608734
"13","ran13.hdr.33",464.705048
"13","ran13.hdr.34",393.697723
"13","ran13.hdr.35",595.874207
"13","ran13.hdr.36",1876.743896
"13","ran13.hdr.37",279.474731
"13","ran13.hdr.38",506.523193
"13","ran13.hdr.39",417.666016
"13","ran13.hdr.4",1933.955566
"13","ran13.hdr.40",1050.587646
"13","ran13.hdr.41",270.551208
"13","ran13.hdr.42",463.679657
"13","ran13.hdr.43",484.87204
"13","ran13.hdr.44",214.543579
"13","ran13.hdr.45",450.093109
"13","ran13.hdr.46",232.021851
"13","ran13.hdr.47",987.525208
"13","ran13.hdr.48",438.68399
"13","ran13.hdr.49",508.790955
"13","ran13.hdr.5",1266.200562
"13","ran13.hdr.50",796.219971
"13","ran13.hdr.51",329.047058
"13","ran13.hdr.52",162.602051
"13","ran13.hdr.53",670.099548
"13","ran13.hdr.54",1105.297607
"13","ran13.hdr.55",577.718994
"13","ran13.hdr.56",521.257629
"13","ran13.hdr.57",710.698975
"13","ran13.hdr.58",342.583099
"13","ran13.hdr.6",2701.106445
"13","ran13.hdr.7",354.565643
"13","ran13.hdr.8",353.952698
"13","ran13.hdr.9",242.15004
"14","ran14.hdr.1",1302.572266
"14","ran14.hdr.10",312.913727
"14","ran14.hdr.11",459.57016
"14","ran14.hdr.12",211.942734
"14","ran14.hdr.13",790.401489
"14","ran14.hdr.14",213.423126
"14","ran14.hdr.15",250.412064
"14","ran14.hdr.16",228.642517
"14","ran14.hdr.17",271.5784
"14","ran14.hdr.18",580.958984
"14","ran14.hdr.19",692.60199
"14","ran14.hdr.2",1255.285034
"14","ran14.hdr.20",395.680359
